,User_ID,user_name,restaurant_name,comment,rating
491,1085,Lucy Y.,Village Park Nasi Lemak,seeing Youtube video restaurant came early lunch Sunday take away line really long tables packed Within minutes scored table orders arrived quickly got Nasi Lemak Ayam Goreng fried chicken omg fried chicken skin crunchy infused lemongrass crispy bits sprinkled juicy meat takes another level delicious sambal spicy peanuts little fried fish accent coconutty fluffy rice perfectly half boiled egg comes take first bite chicken understand best nasi lemak ever also tried kaya toast fresh rice noodles good come chicken rice,5
492,1844,Jia L.,Village Park Nasi Lemak,One best nasi lemak town used better years ago though since cant turn back time fried chicken nasi lemak clear winner Make sure ask extra crispy bits sambal little spicy sweet think charge c extra portion service swift friendly pretty much way highway place clean either,1
493,1154,Clarence J.,Village Park Nasi Lemak,probably closer stars advertised nasi lemak ayam goreng awesome right balance flavors like anchovies anchovies flavorful noticeable overpowering finally saw work dish Village Park goodsized bustling place toward one end street fronts Starling Mall Despite good size prepared share part long circular table table diners restaurants wellworn little sticky everywhere alright corner sat smelled sort musty like wet animal food arrived flavors food took care got used Ive heard observed ordering practice apparently depends situation sometimes order pass kitchen area sit times sit order waiter either case pay front way Im sure Ill eat,3
494,1846,Lai A.,Village Park Nasi Lemak,best Nasi Lemak Malaysia Rice Fried Chicken condiments plus Sambal die Pretty hard get seat weekends lunch times worth wait disappointed PS expect Malaysian Hospitality took away Stars coz staff impatientness since Number,4
495,1847,YM C.,Village Park Nasi Lemak,Sambal goodits sweet fried chicken aromatic moist generally good food good space hangoutvery noisy,1
496,1848,Yasmin H.,Village Park Nasi Lemak,Best Nasi Lemak Kl hands Many love fried chicken comes drumstick rendang great sambal fantastic,5
497,1849,Karmen N.,Village Park Nasi Lemak,really crowded busy place Food came reasonably quickly rice dish popular rice nice coconuty chicken crispy flavourful quite filling delicious,4
498,1049,Alexander Kim Wooi L.,Village Park Nasi Lemak,see place really crowded times tend think must overrated always think place way every single time sambal got reminded yet demanded Perfect sambal fragrant never oily moist rice fresh batches fried chicken quite combination Prices exactly cheap portion fried chicken nasi lemak really quite big feel getting ripped Apart signature dish serve quite wide range noodles kuihmuihs well could always ask options waiters Parking always difficult lot people double park definitely risk though might get summon car towing pretty common area careful Crowded love always think worth revisit,4
499,1851,Wei Jie L.,Village Park Nasi Lemak,Came taste hype popular Nasi Lemak Fried Chicken combo Definitely disappointed cant say otherworldly like people already knew place gets PACKED airconditioned indoor seating need walk way end squeeze past folks lining get food pay make right Despite hype patronage celebrities price still reasonable definitely go back try stuffs,3
500,1852,Dedris L.,Village Park Nasi Lemak,Come right place taste good Nasi Lemak avoid busy meal times Bit pricey normal vendors around area ingredients taste place avoided,4
501,1091,Ian L.,La Boca,Drinking shopping mall seems trend within KLites Afterall everything mall like La Boca different reasons First drinking make feel like stuck mall vibrant colorful setting bar said inspired seaport town Bueno Aires makes atmosphere lively also like Latin dishes much like drinks La Boca Explosion Tequila Bombs bomb favorites definitely frozen Margaritas variations caipirinhas certain nights even people Salsa dances Esta loca,1
502,1854,Hardew K.,La Boca,service excellent Food great Lively ambience Selection music really good Would love come recommend friends come,4
503,1154,Clarence J.,La Boca,La Boca large menu Latin American foods Americas Ive tried pretty good expected flavors although Id prefer little depth flavor seemed like flavors fully blend together give boldness generally find Latin American food chili con carne positive standout though end really pleased frozen margarita finding ridiculously salty salt rim throughout mix staff friendly feeds nice relaxed atmosphere Decorated like outdoor neighborhood cafe restaurant becomes even lively theres live music,4
504,1304,David S.,La Boca,restaurant noisy cant taste food shame food looks tasty like Caipirinha noise originates huge extraction fans mall,1
505,1857,Ruebni K.,La Boca,Tried sorrentinos basically ravioli stuffef ham cheese Quite delicious super filling Husband fajitas request customize preference asked really spicy best fajitas dish far Tried Dulce Le leche cake Delish portions quite big advice share cozy place music makes wish get dance salsa Friendly staff paying additional service Price standard pavilion restaurants means average RM dish,5
506,1138,Nicole S.,La Boca,La Boca fun restaurant dine Ive Pavilion outlet absolutely loved deco pretty colorful look outside tempted try La Boca claims best fajitas KL course try fair nice flavorful mum boyfriend loved hand still think Las Carettas best fajitas also spicy mexican pizza jalapeños something different yummy till accidentally bite huge chunk jalapeño first time ate date night friday atmosphere restaurant simply amazing live band consisted man woman played keyboard sang traditional latino music best part many couples got dance music albeit packed restaurant waiters swerve around dancing duos get tables Long story short wonderful night Im gonna forget anytime soon prices reasonable came rm pizza fajitas,3
507,1130,Annabelle Y.,La Boca,hard find good Mexican restaurant especially one exudes vibe Spanish speaking continent known La boca plus colorful decor makes truly great experience La Boca actually named seaport town Buenos Aires bet know Ive place couple times mostly Caipirinhas tangy bite smooth palate course food par well Try Cuban sandwich turkey cheese mustard relish simple yet filling looking something hearty try famous fajitas basically stir fried meat peppers Mexican spices dash lime served warm tortillas pico de gallo guacamole sour cream comforting indeed Try pizzas visit large group bet delicious,3
508,1860,Globe T.,La Boca,wanted Latin food wanted give place try ambience bad Mexican outdoor feel drinks way heavy alcohol side totally masks away rest flavors cocktail tried things ceviche actually saving grace things ordered selfproclaimed best tacos mediocre best jalapeño poppers much batter made little hard enjoy fully give try really really craving Latin food would suggest look something else satisfy hunger,1
509,1094,Azraai A.,La Boca,first attracted La Boca colorful interior ridiculous good way authentic Latin bistro could aspect splashed deep reds oranges across walls paintings vibrant yellows purples reds greenssimply magnificent good almost broke full mambo routine menu designed look like newspaper quarterly magazine boasted array authentic Latin dishes enough make normal human salivate delight opted Pizza Rallena let tell little experience dish ever love YesThatIts beautiful baked outside crusts beautiful shade golden brown mysterious cant really see topping pizza enveloped outer shell addictive cant one even full would still want another slice scary thought two would waist question whether ever try another dish menu guess Im old fashioned monogamist,1
510,1048,Michelle C.,Tian Yian Cafe & Restaurant,Taman Miharja first place one would picture location possibly best chinese vegetarian restaurant Klang Valley Newcomers often miss entrance signboard looking Tian Yian offers ample seating even weekends place packed brim totally understand food awesome Even meat eater like place living proof meal meat free yet really delicious recommend anyone eating place first time try vegetarian satay green curry rice also great selection vegan cakes come myriad flavours Since vegetarianmeaning meat alcohol free restaurant ideal mixed groups muslims nonmuslims friends chill enjoy chinese food,4
511,1863,Hayden L.,Vasco's,Thanks chef friend got try Hiltons buffet buffet served Vascos restaurant designed al fresco feel spacious enough seat lot starving eatersThe buffet really Impressive wide selection Asian international favorites food really freeesh love sushi bar particularly salmon sashimi fresh cut thick pieces really satisfying good eat dipped Japanese soy sauce wasabi personal favorite sprinkle expensive cute pinkish rock salt let melt mouth heavenly Besides salmon sashimi type sashimi bad know names Regardless delicious points amazing sushi bar love seafood Vascos good variety seafood tiger shrimp mussels ice crabs oyster super fresh love oysters Buffet time feast unlimited oysters little bit lemon drizzle Tabasco sauce good go bellyful option also took roasted ribeye spinach olive oil peppered duck breast balsamic berry sauce lasagna love chicken piece cooked pot savory chicken cooked juicy also chef standby cut us mediumrare beef freshly made thincrust pizzas God knows many cows ate yesterday However liquors Vascos costly wine starts RM go glass tight budget would suggest finish meal first head onto bar available Hilton would totally recommend Vascos Hilton Dinner starts pm pm Monday till Thursday Adult RM Child RM Friday till Sunday Adult RM Child RM,5
512,1864,Jeff L.,Vasco's,Plentiful choices guest hotel recommended take breakfast earlier start get already people mountain people sea say restaurant got really nice decor crawled space,5
513,1088,Trena M.,Dancing Fish,Love place MalayIndonesian food ordered udang baker ayam rendang set wish took picture presentation really nice Im huge prawn fan taste smell fishy rendang set good deal rm get enough feed people lunch came huge pieces chicken types rice veggies emping tempeh rendang super flavorful could definitely taste kaffir lime flavor loved serve types rice also really good place introduce people Indonesian food decor inside really cute,1
514,1866,Fitfun F.,Dancing Fish,Singing wait staff Crunchy fried fish deep fried bean curd moist duck paku vegetables lukewarm turmeric sauce MalayIndonesia archipelago cooking Dark heavy kampung wood decor Nice change culinary experience fish tails bones fried crunchy could eat like cracker Good experience first times MalIndo cuisine Beware innocent looking sauces Packing chili padi shocks,2
515,1034,Eveline L.,Dancing Fish,Dancing Fish Indonesian Malay restaurant also located Setia City Mall BSC Decor modern restaurant feels pretty comfortable signature dish dancing fish sambal terasi kicap Presentation dish BEAUTIFUL fish looked like dancing pose fish deep fried eat kicap provided Fish super crispy sauce good dishes however okay Price wise quite steep especially portions small side,4
516,1315,Alexandra M.,Dancing Fish,Looking local cuisine Look Dancing fish combines Indo food Malay one restaurant proud top restaurant Kl feature CNNGO name says specialty dancing fish try hard explain worry fish cooked dance plate food pretty tasty want treat family dinner even kids menu Another things offer seen lot place duck want try something different check place pretty busy popular remember make reservation head,4
517,1869,Mi Yen F.,Dancing Fish,conjunction colleagues farewell also bosss prebirthday celebration colleagues decided celebrate occasions Dancing Fish Malay Indon cuisine restaurant located within affluent upscale walls BSC name sake signature dish Dancing Fish Crispy outside deliciously steamy inside fish served elegant swimming pose quite expecting standard fish ready eat look like flat dish plate quite impressed customer dish first served first time authentic high class Indonesian restaurant find names dishes funny names aside food really filling dancing fish quite enjoyed satay tofu dish served dessert night Indonesian jelly lemon grass something used much prefer main course compared desserts good food good service good ambience make sure prepared lots moolah credit card coming,4
518,1312,Simina I.,Dancing Fish,say Dancing Fish one favourite restaurants KL serve Indonesian cuisine mixed Malay one menu diverse offers lots choice outstanding flavours restaurant good place family dinner course couples need know restaurant quite noisy since located BSC Bangsar Shopping Centre lots people passed looking place quite ambiance may find another place food consistently tasty great variety dishes well presented Besides famous dancing fish one must order tried satay love succulent makes crave order signature house sweet soya sauce staff ok lack detaila little PS like IndonesianMalay food love best make reservation ensure table,5
519,1171,Diana C.,Dancing Fish,One best ambiances BSC area restaurant simply beautiful heard wonders Indonesian food never tried went dancing fish confess bit suspicious people told could one best Indonesian restaurants town Indonesian food compare definitely say great experience dancing fish Since really know order count waiters advice choose something tasted good include prawns Im allergic nailed suggested get crispy beef delicious downside restaurant price would expect considering nice place looks variety options offer,3
520,1138,Nicole S.,Dancing Fish,Dancing Fish Indonesian restaurant Bangsar Shopping Centre BSC quite Indonesian restaurants around Dancing Fish real deal really authentic Indonesian food lot traditional type food Cant remember names dishes cause Indonesian dishes really confusing names would describe food quite similar chinesemalay food satay little different taste service really good went friend regular greeted asked staff thought really nice cause staff attentive remember regular customers Pricing expensive think well fitted quality food definitely ambiance really liked layout restaurant seats comfy deco cozy definitely go back soon ever crave Indonesian food id opt Dancing Fish compared Bumbu Desa etc,3
521,1873,Biresh V.,Dancing Fish,company lunch chose Set Menu came two types rice yellow white deep fried fish fried tofu prawns sambal sauce satay grilled eggplant covered sambal lamb shank paku pakis turmeric gravy dessert form lemongrass jelly Final verdict delicious Oh yeah drink Kedondong ice drink Adds punch,2
522,1050,Rebecca W.,Dancing Fish,Located among finedining restaurants Bangsar Shopping Centre lies contemporary MalayIndon restaurant Dancing Fish name sounded playful committed bring authentic Indonesian cuisine patrons waiting main dishes ready served Emping Sambal Terasi grounded Melinjo seed mixed flour deep fried till crispy nutty bitter aftertaste goes well spicy sambal definitely addictive appetizer favourte Tofu Tower soft silky tofu flavourful gravy Finally highlight night Dancing Fish Withouft doubt one beautiful plated dish Ive seen Nila fish butterflied deep fried till crispy taking one look fish understood name Dancing Fish fish plated waas still alive dancing plate fish super crispy delicious however dip Sambal Terasi Kicap add heat amaze almost oilfree fish worry bones safely consume along meat meal Dancing Fish would come cheap taste passion details chef put every dish serve,4
523,1875,Aren Y.,Dancing Fish,Food Decor Service went Dancing Fish dinner quite often mum loves food Finding parking really easy convenient personally like famous dish restaurant named Dancing Fish find dry prefer Ikan Bakar really fresh meat tender dish usually order Beef Rendang tastes nice however portion really small drink order Barley Lime Barley refillable service pretty good staff attentive often came refill drinks ask restaurant would recommend craving Indonesian food,2
524,1876,Jin Wen L.,Dancing Fish,Food Decor Service Dancing Fish Indonesian Restaurant went Malaysia Ive always fan Tahu Telur since first encounter Indonesian food London first thing looked Dancing Fish Tahu Telur favourite dish first dine Indonesian restaurant London Interestingly also offered two types rice white rice yellow rice goes really well dishes service amazing barley drinks refillable rice waiters always keep look circulate among tables make sure customers enough rice drinks dish really liked Beef Rendang However portion really small barely enough people signature dish Dancing Fish comes different types sauce Ive tried original one really like little dry presentation really nice though recalled quite impressed first saw dish served,1
525,1877,Janey W.,Dancing Fish,Indonesian food like nothing Ive ever eaten Everything tasty surprising textures every turn favorite plate signature dancing fish artfully presented perfectly crispy dishes ordered served crunchy emping chips pretty addicting Actual food aside Id say true highlight experience impeccable service every staff member serviced us accommodating party spectacled gentleman even took time educate us native cuisine answer questions Add classy ambiance Id say one best restaurants ever KL,3
526,1878,Stephanie X.,Dancing Fish,recall Ive never Indonesian restaurants Kuala Lumpur closest encounter would Dancing Fish Bangsar Shopping Centre purely Indonesian close enough one girlfriends told made dinner reservations Dancing fish pretty tickled something hear every day serve fusion malay Indonesian delicacies big fan belacan prawn paste would definitely want try place appetizers serve Emping sambal terasi Emping would say similar papadom would get Indian restaurant typically made nuts gathered something munch mind addictive veggies ordered Gulai Pucuk Paku greens smothered rich coconut gravy terung sambal loved sourish ending bite ordered chefs recommended Dancing Fish typically deep fried fish served top sweet sour salad mix well sambal kicap sauce Nothing great appetizing enough Lastly poultry charcoal grilled spring chicken quite flavorful tasty gravies sauces together steaming hot white rice simply unexplainable restaurant quite noisy groups people flock place heck could one good crowd end day could mean one thing cheap good food would go latter one,5
527,1122,Jyn-Mun N.,Dancing Fish,Delicious affordable fast really liked fried fish crispy beef rice unique flavourThe appetisers serve crackers look like prawn crackers fooled looks taste bitter,2
528,1880,Derick W.,Ah Cheng Laksa,quick meal place head serve nice asam laksa curry laksa nasi lemak rendang Set lunch confined noodles comes free drink Portions bit small heavy eaters snack option filling,1
529,1034,Eveline L.,Thai Garden Village,Thai Garden Village pretty restaurant located along Jalan Kepong visible main road easy find turn road beside Shell petrol station left parking space front restaurant parking hassle free really authentic Thai restaurant think fusion style Thai Thai dishes believe famous BBQ grilled dishes choose seat indoor pretty outdoor area Dishes recommend includes Grilled Saba Fish Thai Wasabi sauce Tom Yam Seafood pineapple fried rice also Steamed Fish Spicy Lime Sauce drinks definitely get buarlonglong juice sure spelled right though refreshing juice Red Ruby dessert also quite nice sweet Overall choices plenty menu price reasonable kids playground area keep kids busy However try come late get little busy dinner time,3
530,1882,Sabina W.,Kedai Kopi dan Makanan Hong Lai 蓬莱茶餐室,food amazing something name directly translated Moonlight Noodles view picture raw egg amazingly tasty must try fried mee hun good also offer chili yee mee gets tastier bite Unless love really spicy suggest tell limit much chili use potentially overwhelming use chili padi also understand offer soya bean drink tried chinese tea alright place little dirty typical chinese restaurant setup food takes forever get table completely worth,1
531,1883,Alise G.,Dolly Dim Sum,one cutest restaurants dined year felt like entered Porcelain Doll World Dolly Dim Sum aims create modern interpretation traditional Chinese teahouse interior design restaurant breathtaking loved place much follow Instagram relive experience visited Malaysia nine days ate three times anyone ever visited Malaysia restaurant selection vast place amazing come back times ended ordering watermelon lychee chicken wings roasted BBQ bun Szechuan dumplings food came pretty fast light fresh wings use USA boiled bit broken loved BBQ bun Szechuan dumplings ended ordering another round staff really friendly even togo packing beautiful Dolly Dim Sum accepts American Express places Malaysia food really good inexpensive really enjoyed experience,1
532,1884,Nathalie S.,Dolly Dim Sum,Best Dim Sum Ive ever service great everything tasted fantastic highly recommend crispy shrimp cheong fun bit confunsing sweet things normal menu dessert part card nevermind still delicious good go two times row taste great different varieties,1
533,1094,Azraai A.,Dolly Dim Sum,review Im going basically rave two things delicious food wonderful job interior designer interested reading basically already gotten gist friend offday always wanted give place try heard rave reviews friends foodie want feel left mainly work home working hours flexible confidant midweek food hunting adventures Food right mean food right Im always ok food want get married food Ok place fantastic combination good food fantastic furniture ok would get married food restaurant open concept space well lit mainly due application glass walls also glass pergola concept ceiling treatment birdcages hung said ceiling rather nice artistic touch making room look feel like modern terrace lets go food menu impressive amount Dim Sum prices little high side ordered types Dim Sum making different one another could taste extent dishes taste thing twice way get whole range flavors without putting much money food absolutely amazing writing review makes long flavors made ears tingle little implore guys go try place Seriously want marry food strongly suggest go see therapist,3
534,1175,Sara M.,Dolly Dim Sum,Panfried Salted Fish Bun tastes good looks Filled lightly baked salted fish fragrant ginger Great bakery really nice different food advice week though thought taste strong surely want give sometime go back staff member nice helpful spoke little English hard figure every different option definitely recommend tried yet know either love hate,4
535,1221,Nadia S.,Dolly Dim Sum,Love place beautiful look huge windows funky light fixtures seriously wish photos dim sum also delicious Siu Mai try guys Aside prawn chee cheong fun fried rice good kids chicken congee great Prices affordable staff accommodating huge party people manager actually took charge making sure got food ordered Appreciated leadership Huge plus point toilet somewhat rarity restaurants situated shopping malls recommend place food photo op opportunities,3
536,1008,Lucie B.,Dolly Dim Sum,decor everything nice went dim sum since pork free found dim sum varieties taste flavorful okay place prices par area Nothing rave,1
537,1889,Sammy P.,Dolly Dim Sum,Cheong Fun Congee Egg Tart Chicken Wings Har Gow good location setting fairly spacious Im used crowded dim sum restaurants little elbow room Ipoh quality recommended KL city center would park Avenue K however parking tight Try lot directly across Dolly Dim Sum side street RM weekend morning Avenue K charge,3
538,1180,Kris A.,Lim Kee Cafe,Really elegant cafe light greenish color contrasting dark wooden decor miss walking along Jalan Sultan white wooden blinds clear logo spells Lim Kee cafe spacious clean cool coffee aromatic close bold would love soy latte serve service staff barista friendly ambiances great us looking place read chill glad chatty noise place Ill come sure,3
539,1891,Dominique G.,Lim Kee Cafe,found café suggested Condé Nast traveler really cute calm yet trendy vibe ordered matcha latte Roti Kahwin toast butter delicious coconut jam also selection tastylooking cake slices behind counter people chatting laptops busy also Monday would come back also recommend visiting Kuala Lumpur,4
540,1077,Maggie T.,Mario & Luigi,love food usual fancy fine dining place expect pretty decent environment one Loved fact almost everything menu tasted awesome really comfy spot upstairs also bar smoking nonsmoking areas dining area also unique see kitchen watch chef work magic turn food amazing dishes left place huge satisfaction stop remembering good taste cured salmon trout tuna tartare tagliatelle amaze balls highly recommend place want switch food environment food choices really unique placed less obvious part hectic city usually give star reviews know meant,1
541,1049,Alexander Kim Wooi L.,Mario & Luigi,looking place dine thats exclusive different another restaurant would want pay Mario Luigi visit know easy get parking area fret valet could ease worries restaurant would know similar restaurants Big Group lot attention paid every small details interior use decorations first thing got attention tree thats standing al fresco dining area rustic decorations windy backyard would say could easily romantic date spot course wine list would help notch romance familiar area would know Hit Mrs something different Mario Luigi change menu like Hit Mrs Instead sometimes change whats served dish eg might serve different seafood pasta depending whats freshest could get market said know getting fresh foods tried truffle pasta sea urchin pasta Definitely loved truffle pasta precisely flavored would still taste ingredients get frustration tasting truffle sea urchin pasta delicate dish cooked crab bisque topped fresh sea urchin choices primi generally hundred Ringgit entirely cheap side personally find worth provided ambience food quality overall dining experience desserts picked panna cotta definitely loved Italian cooked cream presented nothing less would call art served big tear drop sorbet liked sweet crunch muesli good wrap dinner,3
542,1010,John W.,Mario & Luigi,Location close Bangsar far enough hustle overhyped bustle Bangsar Parking valet say eating Mario awesome Definitely win Set Dining set fancy literally tree restaurant pretty fancy good dates Upstairs bar lounge Yeah lounge whole lounge sit relax friends Highly recommended fancy evening friends Service star service Actually feels like first class flight Food Get truffle pasta enjoy telur mata sunny side egg nasi lemak whole different level pasta Drinks Get signature cocktail Highly recommended dates impressing future laws,5
543,1895,Tita T.,Mario & Luigi,Another awesome restaurant Big group starters zucchini fritters delicious main tried linguine Bay bugs think winner among three tried truffle tagliatelle delicious However would suggest risoni beef cheek beef taste may strong overwhelming,1
544,1882,Sabina W.,Mario & Luigi,Mario Luigi located outside usual foodhunting zone Im definitely returning place AMAZING premise split two zones bar upstairs restaurant downstairs Decor atmosphere would say mix modern minimalist quirky iconic Sophia Loren Jayne Mansfield potrait Mario Bros light display little things like selection cutlery Id say evident people behind Mario Luigi deliberate process designing place also really like semiopen kitchen allowed us little glimpse happens behind scenes Food Bruschetta Cured Salmon Trout Burrata Tuna Tartare Capellini Tagliatelle Braised Short Ribs Lamb Rack Tiramisu enjoyed amazed Lamb Rack Tagliatelle Cured Salmon Trout Tiramisu Words cannot explain delicious entire experience Service waiters attentive constantly offering refills also polite friendly Price reviewed pricing think high quality food service prices pretty reasonable right tight budget place fine dining experience Parking Might need look around bit find spot,1
545,1737,Veronica C.,Mario & Luigi,comfortable quiet romantic restaurant surely impress date plan organise small party Mario Luigi let expect courteous attentive service addition food cooked perfectly first visit Portuguese good friend fellow Yelp Elites impressed delicious wellpresented food Head Mario Luigi,5
546,1794,Aja N.,Mario & Luigi,Mmmmmmmm Definitely fault food bit pricey lovely airy ambiance day romantic city night Food far always good service slight hitches,3
547,1899,Loong F.,Mario & Luigi,Lunch time weekends get pretty private moment notice waiter observing every move anticipate needs Ambience perfect small tree middle Food Presentation fancy clean Taste wise naturally delicious natural essence food well preserved Service See first point great elegant sometimes less,4
548,1900,Eunice C.,Basil Pasta House,Folks around Kuchai Lama area feel free dropby Basil try ohsodamngood pastas Well pretty obvious right food coincides name restaurant Since restaurant opened believe whatever takes ensure customers receive best treatment service lighter note price food affordable food portions huge Yes HUGE Well menus like friends agreed statement said person cannot finish bowl pasta especially cheesy ones like carbonara pasta love ambience restaurant especially come chill love ones long days work downside would parking many eateries around area try best come least half hour early proposed time meet friends love ones life two thumbs Nothing beats good food affordable price good ambience good service yeah Make visit,5
549,1901,Gie N.,Basil Pasta House,Crunchy softshell crab spaghetti recommended Service friendly prices reasonable,4
550,1151,Jay O.,Basil Pasta House,Would like eventful yet peaceful dinner Well let tell something folks Basil pasta house certainly number one choice Pasta believe common mutual food people love create customary Italian pasta toothsome Basil pasta house definitely one rare ones Basil pasta house situated Jalan Kuchai Lama land food paradise could find amazing restaurants around Basil Pasta house displayed simple yet comforting modernisation interior design certainly matches food comes along However restaurant spacious opinion Basil Pasta house offers wide array Italian pasta Thanks sister able try witness true Italian pasta might come shocker distinctive taste customary pasta could starter would definitely said service brilliant fast efficient mention extremely friendly Hold bubbles cause tell pasta love Chinese egg yolk pasta RM golden combination yet makes noodle tender soft along fried squid yummy Next customary smoked duck breast RM totally yummer also go seafood tomato pasta RM countless Sounds promising Wait theres always go wild mushroom soup creamy delish Super delicious Plus signature basil soda best thing ever mention price affordable Pretty reasonable pricing satisfying portion Overall experience superb love every inch work place worry could reserve ahead Come area,4
551,1903,Beatrice B.,Basil Pasta House,Ive wanting visit place since heard disappoint Theres huge variety pasta choose Everything spaghetti gnocchi Im satisfied little busy lunch time wait time little long ultimately worth tried Aglio Olio amazing brother love Gnocchi friends super satisfied pastas super happy Great job,1
552,1904,Chai Y.,Basil Pasta House,cant decide eat many choices menu ended pesto pasta recommended waiter price reasonable portion served taste great refreshing one Fren satisfying meal dinner Definitely looking forward trying pasta risotto menu,1
553,1905,Chieh M.,Basil Pasta House,Ive tried many pastas serve really good huge choice pastas appetisers appetisers really good price really reasonable well Give try around kuchai lama,5
554,1906,Mimi H.,Sany Char Kuey Teow,One greatest Char kuey Teow city Woohoooo restaurant located behind Istana Budaya near Titiwangsa lakeIf come night notice stall easliy since crowded night restaurant open pm misunderstood restaurant closed comes noon Ok nowwwwwww tell char kuey teow small plate kuey teow wetflavour spicy little bit sweetthe chef might use tomato sauceit really suit taste also made Sany char kuey teow different typical char kuey teow soy sauce also available buy restaurant middle size prawn made prawn lover loves menu type Char kuey teow Normal RM Special RM special kuey teow egg add top Frankly speaking one plate char kuey teow enough reall small portion need two plates least fulfill craving hihi menu gorenggoreng menu also availablesataysata otakotak never tried satay Since came char kuey teow miss check penangstyle fried char kuey teow,5
555,1087,Alfie C.,Sany Char Kuey Teow,Famously know signature Char Kuey Teow mean underestimate foods available Chicken Kerabu nice Sweet sour also spicy food mainly affordable environment probably matter place kinda dark lots mosquito might wanna bring spray,1
556,1908,Xue L.,Madam Kwan's,Decent malay food good quality ingredients personal fave nasi lemak curry chicken curry tender flavorful rice fragrant malay satay chicken also tender peanut sauce delicious dishes ok service quick staff nice located inside pavilion mall cleanliness definitely problem,3
557,1909,Ken B.,Madam Kwan's,pavilion shopping centre today wife suggested madam kwans restaurant nasi lemak chicken rendang looked great disapointed started eat spicy sweet crunch traditional peanuts missing plate feel deviated away local flavours catering tourists also going easy chili good tasty nasi lemak spicy little sweet wifes Sambal Petai also sweet Prices high expected restaurant Pavilion restaurant clean service great,3
558,1910,Noor Khan I.,Madam Kwan's,weekday around pax tables occupied Staff seems concerned delivery orders took long time prepare simple fried rice dish seriously rethink ever coming,1
559,1740,Kenneth W.,Madam Kwan's,Kuala Lumpur first time familiar Malaysian food Madam Kwans pretty safe place start acquinting flavourful cuisine Located many established malls MK popular spot locals tourists pm one see lineups start build make mind wide variety settled nasi bojari tri colour rice deep fried chicken leg beef rendang Assam prawns three items freshly cooked came piping hot taste really fantastic full working minutes leave room favourite dessert cendol Highly recommend place,4
560,1912,Meng L.,Madam Kwan's,rated fish head curry disappointing Curry watery lacking salt generally tasteless fish head generous tender Best dish morning glory stir fried Belachan guess cant go wrong stir fried beef ginger shallots ok beef tough view disappointing,2
561,1140,Jon C.,Madam Kwan's,large spacious restaurant comfortable clean good large groups food well presented tastes good Tried bunch food good particular one rice dish fried chicken tasted delicious staff could get attention friendly never rude always felt lot staff standing around get attention always dishes needed cleared Id say easy come cause gives many restaurants cannot sense cleanliness space offering food similar quality better think service could improve bit,2
562,1914,Berdie L.,Madam Kwan's,Food ok service lacking follow one dishes many times finally brought,3
563,1060,Vinay P.,Madam Kwan's,First Nasi Lemak experience went well chicken curry one best Ive Southeast Asia overall experience including price service accoutrements rice anchovies pickled vegetables average Overall would definitely come back another hit chicken curry,1
564,1059,Suria N.,Madam Kwan's,Cant leave Kuala Lumpur nasi lemak Madam Kwans lunch enjoyed nasi lemak chicken curry nasi bojari fried chicken also iced tea lychee drink wash meals Good service nice ambiance Cost us MYR SGD everything bad,3
565,1917,Syamin I.,Madam Kwan's,Well name restaurant MADAM KWANS guess first chinese restaurant malay restaurant good name looks like chinese served malaysian cuisine like rojak nasi lemak fried rice lots Madam Kwans family restaurant came family members celebrate moms birthday quite big space comfortable spent time family workers also friendly dressed well loved foods soo yummey price foods reasonable still budget im pretty sure HALAL doubts portion meals satisfied small tummy ive share sister Madam Kwans gives satisfying dining experience,5
566,1138,Nicole S.,Lemon Garden Cafe,Lemon Garden buffet style restaurant located prestigious ShangriLa hotel Jalan Sultan Ismail visited Lemon Garden impressive Ramadhan Buffet best time visit buffets rm per person think expensive spread obviously good selection practically everything could ever want japanese italian malaysian middle eastern etc even get started dessert spread thats time Personally everything good food yummy seafood fresh many people night crowded spread set really well never line anything would definitely go back enjoy yummy spread soon,1
567,1919,David L.,Lemon Garden Cafe,One better ShangriLa hotel buffets breakfast lunch quite spectacular even ShangriLa standards nice interior airy modern bright Food fresh high quality also good service,5
568,1737,Veronica C.,Lemon Garden Cafe,restaurant located beautiful garden big koi pond food taste much better lunch treat boss v dishes sashimi cheese oysters need salmon sashimi big hit Really enjoyed,4
569,1174,Theresa H.,Lemon Garden Cafe,lovely international buffet relaxing sitting garden next koi pond morning Would come buffet even staying ShangriLa Local cuisine well international offerings best coffee Terrific service always,2
570,1070,Shuen P.,Lemon Garden Cafe,Last Chinese New Year went ShangriLa lemon Garden Cafe buffet dinner half family choose come Friday night place serve wide variety seafood weekend includes King crab fresh oysters crayfish scallops course usual crabs prawns fish reason choose come far best buffet place first time though place serve huge variety Italian Chinese Indian Japanese local Malaysian cuisines Im much buffet person cant eat lot one time Im kinda person take lot small meals day munch whole day bringing buffet sort waste money However make meal worth ate much expensive dishes King crabs scallops lots fishes course simple Malaysian cuisine satay roti canai finally desserts part Im looking forward moment stepped restaurant Tried almost every one desserts except ice cream ice cream person Cakes puddings cakes Yumsssss scrumptious meal cuppa coffee tea wrap night Cant really compare buffet restaurants hardly go buffets must say much choose Thats came back weeks later Yes weeks remember exact price Im wrong around RM per pax hotel parking around RM depending long PS planning go seafood feast make booking earlier avoid disappointment,5
