,user_name,restaurant_name,comment
0,Priyan P.,A Li Ya,"Even better than so much of the Sri Lankan food I've had in Sri Lanka!

Stopped in for lunch and had a feast:

String hoppers with all the fixins:  potato yellow curry in gravy, coconut sambol, fiery katta sambol, and sweet/savory Seeni sambol.

My fav was the amazing bone-in mutton curry. Also ordered with milk rice, and pittu.

I've never seen a single restaurant serve all these dishes in one place let alone do them all really well.

I went for lunch but apparently the star of the restaurant is the Crab curry. You bet I'll be back for that."
0,Veronica E.,A Li Ya,"Had four or five dishes and two were fabulous - string hopper kotha and the milk hoppers, pal appam, but the rest were so so at best.  The much vaunted crab curry was not good.  I make better crab curry at home and it paled in comparison to what my relatives make.  My favorite vegetable, drumstick, was poorly cooked.  I tried it first with a sothi and didn't like it.  When I told them that it wasn't good they suggest I order the curried version.  So I ordered that and it still wasn't good.  Anyway, for a pretty pricey place I would expect top notch food and I didn't get that."
0,Kar Yan G.,Nando's,"Nandooosssss. Who doesn't love Nandos?! Nando lovers will want to know which particular Nando restaurant in Klang Valley and Kuala Lumpur serves the best chicken, sides and other course! Well at least for now I can tell you which one is the best among 6 places that I have dined.

Well I would give the most credits to Nandos located in Mid Valley!! Believe it or not, they serves the most generous amount of chicken and sides! I find their chickens are much more tastier! I would definitely go Mid Valley just dine in Nandos. The next best will be Nandos in Subang Parade. Honestly they provide good services. Thumbs up for their efficient service for Nandos in IOI Mall. As for Nandos in Sunway Pyramid and Main place, I find it just average. After countless times of visiting it, Nandos in One Utama provided the worst service  as well as smaller servings of chicken and sides. I thought it would be bad if I only tried once and conclude it. But I actually visit it for 3 times and their services and servings were all terrible."
0,David S.,Nando's,"Great service, good pricing, the menu is a little scattered to read? That's the only thing."
0,Azraai A.,Nando's,"My brothers ex-girlfriend had a thing for Nando's, every time we went out together her first choice of restaurant would be Nando's. I now understand the breakup. Her frigid ways. In a relationship that is always growing and flourishing, one has to be able to be accepting and be more open to the many differences between both individuals. But enough about dating and relationships (blergh!) Lets talk about something more practical, like chicken.

Chicken will never let you down. Its hot, tender meat will always be there for you whenever you're feeling lost and alone. They come in a variety of flavors to ensure that your relationship stays interesting and non-complacent. Chicken understands. #relationshipgoals

The good people at Nando's have developed an art to grilling chicken. I like the branch in Mid Valley as compared to the one in Bangsar Village because I think it's less hectic and quieter. This way you get to savor the taste in peace, although that's not usually the case. As soon as the plate of chicken drops in front of me I turn into a complete barbarian. Eating with both hands, sauce on my cheeks, occasionally taking a swig of my iced lemon tea. It's not a pretty sight. In other occasions, I'm usually quite demure in my ways.

Don't forget their Peri-Peri sauce. Omg so delicious! And did you know that you could buy the Peri-Peri sauces by the bottles? That piece of information totally blew my mind when I first found out. Peri-Peri means birds eye chili and is also packed with Vitamins A and C. #truefact"
0,Alexandra M.,Nando's,"This is a really nice restaurant and it's so nice to my boyfriend always loves to go here.

We love their chicken and they're hot sauces that we even buy them for the house. The staff it's really nice and they're always so cute yelling something when you entered the place (which I'm just assuming that it makes the customers feel more invited and slightly amused). It's a really nice place and we do go to it a lot of the times because of their meal options.

You are able to share a plate between two people and it's less than RM65 or you can also choose to have separate meals, which are between RM12 to RM15. Its a very popular restaurant amongst my friends so do check it out.

Bon Appétit"
0,Aisyah S.,Nando's,"Now, I would like to tell you about the famous and well-known eatery here in Malaysia but the MidValley branch is where I am going to tell you my experience. Just like any other Nandos, the food is good. And the amount of time that it took for the food to arrive at my table was acceptable as I understand there were a lot of people around.
What I like about this Nandos is the service. As you enter the restaurant, you are greeted by almost all the workers in a vibrant and enthusiastic way. In my opinion, I find this very welcoming. And as an F&B business, this aspect is very important.
Even with the busy atmosphere of the restaurant, I am impressed of how the workers carried themselves. They had teamwork, diligence and were attentative to all the customer's needs. If you're looking for a nice place to eat in MidValley, go for Nandos, I would recommend it. But, you'd have to be okay with a slightly noisy atmosphere."
0,Alexandra M.,Mochi Sweets,"Japanese luxury sweets. Yes, there is such thing.

From green tea to chocolate mousse, honey lemon, blueberry cream and more. The average cost is somewhere around RM4 and that is quite luxurious in my opinion for these little bites.

The taste is absolutely delicious, the cream is soft and the ingredients fresh but the wait can be quite long. My favourites were the chestnut, blueberry, strawberry and honey lemon creams so if you want to try some traditional Japanese sweets do go ahead and try this."
0,Alexander Kim Wooi L.,Mochi Sweets,"Yep, pretty exciting, mochi goodness is at 30% off now!

I was so excited last night when i see the 30% off sign that they have sticked on their counter.

Having always liked their mochis, even though the expensive price, you can actually see that they are really delicate in keeping the mochi fresh and at its good condition. Even when they sell it to you,they will advise on how long you should take it out from the fridge before you eat it. So, this is quality difference that we are talking about.

One of my favourites so far is their tiramisu flavor. So, i kind of stocked up since they are doing promotions!

However,  tips - don't buy too much and think of keeping it for too long . Mochis are still best eaten fresh. After all, it's not reasonable to compromise on less fresh mochis just because you could get it at a cheaper rate right?"
0,Simina I.,Mochi Sweets,"This boutique is located at the ground floor in The Gardens Mall and is one of my favourite place to buy sweet.

Here you will not find the classic sweets...you will find the best Japanese sweet. If you never had before Mochi, then is time to discover the best sweets ever. Mochi is made form a sticky crust with flour with cheese or white beens and delicious fruits like strawberries, mango, orange, coconut and many other. My favourite ones are the ones with cheese and mango or coconut. I'm not a fan of the ones with white beens.
In case that you don't want to try the delicious Mochi, you can also go for the classic donuts which are are amazing.

The price for a Mochi is around RM3.8 which is not expensive."
0,Stephanie X.,Mochi Sweets,"Mochi is actually a Japanese sweet dessert; mini balls made out of glutinous rice flour filled with different flavors of all sorts. This mini sweet delights are best kept frozen & taken out prior to eating to allow it to defrost for about 15 minutes before you can indulge in them.

The whole texture combined with the flavors of the filling is indescribable. Its like a mini explosion in your mouth I kid you not. Mochi sweets is one of the finer places to get hold of your mochi's. Unlike the frozen ones sold at the supermarkets, these mochi's are much fresher. Of course in terms of pricing they cost way more since it is a specialty store & you are paying for the extra frills such as the classy boxes & individual mochi packing."
0,Harvey T.,Mochi Sweets,"I remember my first time of having this Mochi Sweets when i was in Shanghai during winter, and according to the direction given, i need to wait for 40 minutes just to have this small tiny dessert. The reason to wait here is to ensure the skin of mochi is already soften so you can feel the chewiness of the glutinous. Ever since that, i'm in love with it. From this dessert, i learned that sometimes good food really need to wait patiently.

I love the flavor of cream chocolate which is a little bit bitter of the cocoa powder outside the soft mochi skin but taste sweetness of the chocolate ice-cream inside. There's another new flavor named Matcha Red Bean which also my current favorite.

Each of the Mochi cost in between RM 3.80 to RM 4.80. Recently, there's a 30% discount with purchase of 6 mochi. The packaging is also very nice, red in a box with label of each Mochi's name inside.

If you're have it in Malaysia, you can have it after 20 minutes."
0,James L.,Mochi Sweets,"Ever since my friend introduced this particular dessert to me that is from Hong Kong, I've got so hooked on it! Did you know that Mochi Sweets are all made in HK and shipped in? Yes, this is why their quality is so good.

My favourites are mango and peach. Staffs are always very professional to ask if you want them to take away for long or to eat them straight away. They will give you proper instructions on how long you have to wait before you eat them or if you were to bring it back home to keep."
0,Sara M.,Mochi Sweets,"My first impression of this place was wow! even the delight looked so yummy! the price is really cheaper than I expected, 3.50 to 4 rm per piece is really not much for how the place and he delight looks.

Unfortunately I'm not a Mochi Sweets fan, it;s just not my kind of sweets. I didn't think it was that deliciously sweet. it was just odd."
0,Marija S.,Mochi Sweets,"Who wouln't be interested to try out a delight, when the tag line ls : ""Sweet delights made from glutinous rice flour, pure extraction of fruits, kidney bean and fresh cream.""

Ok I have to say I ignored the kidney bean part as it definitely put me off, but I accept it as a part of different culture and how can you experience a new taste if you only go with what you know, right?

I guess it's just something about Asian desserts and me. I just really don't understand them. I keep on trying hoping that I will learn to appreciate it, but it's a rare case that I would want to repeat after a bite of it.

It is very specific taste, but  if you're a fan of Japanese desserts, I hear that this is a place !:)"
0,Michelle C.,Mochi Sweets,"My experiences buying Mochi from this place can be described in one word. Mediocre. Yes the booth itself is extremely classy in terms of decoration and the staff look extremely clean and hygienic.

However, after spending a steep price on a few flavours, I found the quality very good but it could have been priced lower as I didn't have that ""Eureka "" moment I expected. Some mochi flavours were not sweet enough in my opinion.

Every piece of mochi does come individually packaged and chilled. Maybe mochis just aren't my thing."
0,Jasmine C.,Restaurant DC by Darren Chin,"I have been catching glimpses of reviews and mentions of this place for a few months now and since we had a reason to celebrate, we decided to try this place. contemplated between the 5 and 7 course and ultimately chose the latter as might as well go the way eh?

first off, service was impeccable. our maitre d/ sommielier was very engaging and we truly applaud him for his service during our dinner. another waiter was somewhat perfunctory, but still, polite. The bf and I chose different dishes whenever options were available (i.e for main entree, mains and desserts), so we managed to try everything on the menu. While some of the dishes may not excite in terms of new and exotic ingredients as they believe in sourcing local ingredients but for what it lacks, it makes up in terms of technique and execution. Also, the menu is ever evolving based on the availability of their ingredients.

I personally enjoyed the amuse bouche greatly with poached oyster surprising me with its creaminess and umami-ness. the lamb saddle I had was also memorable, as was the seafood medley. for desserts, the cheese trolley is a fun experience and we loved the cambozola cheese we were recommended. Lovely with the yuzu marmalade served. The other dessert to look out for is the yuba skin with sticky rice and coconut ice cream which is a delicate yet sublime pairing.

even though I walked away a converted diner of DC's, the price will definitely be a deterrent for me to make many return visits. will have to save for another celebratory dinner!"
0,Sue F.,Restaurant DC by Darren Chin,"I reckon it's a bit narcissistic to name a restaurant after yourself and have your photos hanging on the wall of your restaurant. It's the first time I've seen this much self-love from a chef. And the first time I went, they gave me an iPod that had the voice of Patrick Teoh singing praises about the chef. That's a lot of hype for a virtually unknown chef (don't think he's worked at any Michelin-starred places either). But anyway, I gave him the benefit of the doubt and ordered a five-course meal.

The tasting menu was hit-and-miss. I really wanted to love it, but my chicken was overcooked and the flavours in general were just not... memorable. The cheese course was absolutely divine though, I had this creamy French variety which was amazing. The service is stellar too, the manager is very attentive and makes sure he accommodates every table the best he can. But for the price I paid and for how serious everything was, I really didn't have a lot of fun."
0,Richard R.,Restaurant DC by Darren Chin,"If you love Fine Dining Fusion food., this is Must try.
Really passionate and delicious
Very reasonably priced.
Thank you for your passionate chef Darren"
0,Mischa J.,Nasi Lemak Tanglin,"A nice place in the food court area of KLCC mall serving good and affordable Malaysian food... For a drink I had the teh tarik and for food I had some kind of a spicy rice dish with chicken, cucumbers, and nuts..."
0,Yen D.,Nasi Lemak Tanglin,"Everything was great except for the fried chicken.  It was dried out even though the flavor is really good.  For $2 you get the rice, cucumber and ikan bilis.  Read a lot of good things about the fried chicken though but he gave me a random piece.  If it were fresh out of the fryer it would be a 5 star meal.  However the queue was already long and kept increasing when I arrived at noon."
0,Carmen W.,Nasi Lemak Tanglin,"A favourite place of my father's, he will never fail to recount to me how he used to eat their nasi lemak back when the stall was still operating under a tree nearby everytime we head there. It is as if they have him responsible for their success. But I believe that their popularity is solely due to serving really yummy nasi lemak at an reasonable price. Obviously they have long since left the tree to operate in a small food court opposite the Tanglin Hospital. And they are still as popular as ever. I've had occasions when the rice had run out before 11am, so make sure to come here for breakfast. Having it since I was a kid, I can testify that the sambal sotong and the spleen is just the best. You can taste the sweetness the sambal has to offer and the rice is fragrant and fluffy. If spleen is not your thing(it isn't for everyone), they offer other sides as well which is all laid out in front for you to choose. You will not regret it."
0,Simina I.,Iketeru,"If you want to have a romantic dinner in a Japanese style, i recommend you to try this place.
I went here on a date and it was amazing. We stayed on a table outside surrounded by a pond. It was perfect..the view...the food...the music...everything.

The tables inside are quite low, in a Japanese style. The food is heavenly...one of the best restaurants in KL I tried here their Sake, for the first time in my life and I loved it.

The service from staff was excellent. The food came out prompt as well. We had different type of sushi. Everything was delicious and cooked to perfection. Kudos to the chef!

The price is a little high...but It's Hilton quality, to you have to expect to this.

Overall, this is the perfect place if you want quality Japanese food and are willing to splurge a little."
0,Alexandra M.,Iketeru,"A small group of us went here after work and it was amazing. One of the top 3 Japanese restaurants I have been at.

We had a table inside this little room surrounded by glass walls. The table was really low and the seating place reminded me of the old movies were people ceremoniously kneel down at a tiny table for their dinner.

The food was exquisite and the wine was really good too (not a big drinker but my boss agreed). Some of my colleagues has Sake and quite enjoyed it. The staff was very pleasant and helpful and always there if needed, to make sure we are enjoying ourselves.

We had sushi, barbecued chicken, edamame, you name it. It was a feast! As it is part of the Hilton hotel expect the prices to be on the higher end but the quality will be on par.

The restaurant also has table outside surrounded by a pond, just perfect for a romantic date. The view is spectacular specially at night when all the city lights up. So do book a spot here one day and don't worry about having a hard time finding it. It is right across from Kl Sentral station."
0,Yeoh J.,Iketeru,"Nice place with good ambience. Not too crowded during lunch so would a good place to have lunch for two and chit chat. They have few selections of Japanese beer. Price maybe a bit pricey that the usual restaurant but again, this is in the Hilton hotel itself and standard is there."
0,Jyn-Yann N.,Iketeru,"These days, it's hard to come by good Japanese restaurants. Nowadays, more and more cheap, bad quality restaurants are opening. Iketeru is one of the nicest Japanese restaurants with their ever so fresh sashimi. The staff are very helpful and friendly. The food is good (as expected from a japanese restaurant located in a 5 star hotel).

However, good food comes with a price. The cost of the food at Iketeru is very expensive, I'm not exaggerating. If you aren't really into Japanese, I suggest you go eat at a cheaper Japanese restaurant although the food won't be as good. For those true japanese-lovers (like me), I definitely recommend you to try this restaurant."
0,Alexander Kim Wooi L.,Restoran Siu Siu,"Another spot for company lunch as our bosses like Chinese food  a lot.

First thing that attracted me while i was there was their restaurant's pet parrot. So be prepared for its sharp noises during your meals yea.

Expect the big varieties of Chinese food here, and they are really well known for their char siu. Please come earlier if you're purposely here for their char siu, not too fat and very thick cut, not too sweet and really groovy.

Another thing that you can try is their steamed chicken. They have kampong chicken here, so yea they are serious about food!

Other than that i think the other dishes are just ordinary, given the price and the breezy ambience here, it could get quite crowded during lunch time. So don't come too late to avoid waiting for too long."
0,Michelle K.,Restoran Siu Siu,"Yay, I always love Fridays because it means lunch on company! :)

Aww, how much I love my boss!

So, anyway, my boss decided to bring us to Restaurant Siu Siu (Means ""small, small"" in Chinese) in Seputeh. I like the location of the place....it is on an ascending hilly road which makes the place quite breezy. And of course, it is surrounded with lots of greeneries which reminds me of the famous wild boar restaurant - Restaurant Wonderland in Bukit Tinggi.

We had the famous char siew, steamed kampung chicken and a few of the vegetarian dishes. I thought the char siew was way better than the famous char siew in Glenmarie as it is less oil and less sweet. (ps: I hate the fact that the Glenmarie char siew has to be ordered with chicken meat, it comes in combo apparently...and obviously the chicken is just meh)

Anyway, back to Restaurant Siu Siu, I personally like this place and would one day return to try their crabs. Heard that it is really good.

Still not done talking about how great the char siew is...haha...anyway, if you're planning to eat more than 5 pieces of char siew, please order the biggest portion which is RM 30. I like the steamed kampung chicken as it tasted like home-cooked. As for the vegetarian dishes - they were okay. Haha meat lover like me won't comment too much about vegetables."
0,Sara M.,Portofino,"Portofino restaurant is an Italian restaurant with absolutely delicious Italian cuisine one of my favorite cuisine ever. You will be able to find different dishes from Tagliatelle to to their classy pasta with creamy awesome sauces, they even have this creamy potato dish that is out of this world. Its super delicious you must try it. The staff are very helpful and they speak English, they are very welcoming.

The restaurant looks beautiful on the inside they have beautiful tables and chairs very comfortable very classy you can get different dishes at not very expensive prices I believe their dishes are from 25 to 35rm or more depends on your budget so it's an average medium prices restaurant. I definitely recommend the place for anyone who is looking for a nice lunch or a nice dinner, I used to go to Italian restaurant all the time it's super famous in Morocco to just go to Italian restaurants because after all they have one of the best cuisine in the world."
0,Marija S.,Portofino,"Whoop WHoop (a little dance) for a  quite new Italian place in Bangsar!

I love discovering new places, especially those that open in my area.I love even more those that are fantastic :D!

AND yessss this is it! I didn't want to write a review for this restaurant because I don't want it too become crowded :DD But hey, if this might help someone to have a beautiful date in this romantic place - I would be happy to suggest Portofino!

Go with WINE & salmorejo!

It is reasonably priced, the service is high quality and the place is just beautiful.

You will definitely have an experience here. :)"
0,Simina I.,Portofino,"Portofino is a new Italian outlet in Bangsar. Lucky Gardens seems to be going upmarket - it's nice to see a smart and brightly lit restaurant in this area.  Just a few meters from Bangsar Village this Restaurant on 2 levels is a true gem.

Portofino sticks to the Italian classic food. The place provides that kind of home made food cooked by Italian mama, but with the twist of haute cuisine.
The menu offered a fair selection of pastas, salads, risotto, meat, fish and other mains.
My personal favourite are the Seafood Ravioli and the Penne with scallops and pesto. An other absolute must try is in the mouth melting lamb in its own delicious vegetable sauce.

The restaurant is very nice, well-furnished and clean. A perfect place for romance, family and business lunches. Prices are moderate, but quality is top! Great recipe for success!

They have a decent wine list: house pourings start at RM19.90+ by the glass & RM90+ by the bottle.

The place is blessed with a very good staff, very friendly, helpful, informed and enthusiastic.
Definitely somewhere we will go to again, we like it. I'm happy to recommended it to friends."
0,Andy L.,Portofino,"Portofino is your typical Italian restaurant that caters to your typical Italian needs, and while it may seem like a cliche, the food justifies its existence in the neighborhood, and does so very well.

The price is pretty decent for its ambience and the flavor profile it serves there, but that is because I am being kind on this review, for its service is good, and that makes me very happy. The wine choices here are limited, but the food, ranging from your pastas to your obligatory olive oil-based cuisines, are good, and has served itself to be one of the better Italian restaurants around the area.

Of course, that is because it is the ONLY Italian restaurant around the area, thus the claim. Others will be your wishy washy fusion restaurants with their crab pastas and seafood lasagne. Bleh."
0,Ruebni K.,Portofino,"This is one of the places that lets you forget about the stress and worries of the real world and enjoy the comfort of soothing music and tasty food. Worth. Every. Riggit. I ordered the seafod ravioli and my husband ordered the roasted lamb. Really good. The juices were refreshing as well. Guys please check out the place. Very reasonable and trust me, you will definitely feel satisfied."
0,Sabina W.,Mali's Corner,"I really enjoy their chau keuy tiao banjir. The sauce is so tasty!!

I also enjoy their nasi lemak, simple, yummy and effective in filling your tummy!

The place is super popular and the line is usually very long. I say it is worth the wait.

Price is pretty affordable.

Definitely recommend this place!!"
0,Nur Athirah J.,Mali's Corner,"The best char kuey tiaw in town. Everybody's perception when I first asked them about Mali's Corner. First of all, I was so curious about the name. Why Mali, what's Mali. Then only I come to the fact that it is derived from it's owner name : Encik Jamali bin Saad. Well now everything makes sense.

I have this principle of not believing what people said until I myself experienced it. So that's my push factor to go and try Mali's Corner famous char kuey tiaw. When I was there, I found that the surrounding environment is calmly comfortable. The service is also fast. *thumbs up* It's only that took us long for the parking, as the parking area is quite limited. Well, understood.

It's open from 10.00am to 5.00am daily makes all youngsters love to hang around here. The best part is when there's great football games between the giant team, you'll find Mali's Corner full with supporters which sometimes I find attracting. :)

Back to the menu, besides Char Kuey Tiaw, I tried nasi lemak as well since my friend suggested me to. I must say both menus are delightfully tasty, as good as it is serve. I love Malaysian food! I don't think I can survive overseas for a long time because I would be longing for Malaysian's foods so bad. Folks were right, there's no place like home. :)"
0,Everlyn L.,Mali's Corner,"Mali's Corner is best known with its Malay style Char Koay Teow. When I say ""best known"" I really meant it, as this shop has been opened for a long while from a stall opposite TARUC until now, it has few branches in Kuala Lumpur area! Today, the Danau Kota branch even divided into two shops to cook only two food on the menu separately, the Char Koay Teow and Nasi Lemak Ayam.

Its Char Koay Teow is really tasty and full of creamy sauces (that's what makes it sooo special), together with numbers of prawn ad green chilli. It is now available in three sizes, small medium and large. To be honest its small is really small so you better order at least medium if you are not feeling full. Besides, its nasi lemak ayam also tastes nice with its own Sambal sauce! I personally think the dish would be just normal if it serve without the sauce. You can add a fried egg with RM1 extra charges.

Unlike other Malay shops or stalls, it does not offer waiter services, you will need to queue up to order your foods and drinks, pay at the counter and get your meals when they are available. Well, the foods used to be very cheap, but they have raised much for the prices today and I think there are cheaper nasi lemak and fried kuay teow outside. However with its unique recipe, plus long opening hours, there are still many people who patronize this restaurant, just go and try the food there!"
0,Siz L.,Mali's Corner,"Malay style char koay teow with udang banjir in delicious gravy!
Also, nasi lemak with special sweet and spicy sambal (don't forget to add ayam goreng side dish!)"
0,Alfie C.,Mali's Corner,"I was a Penangite before for 2 years. There're lots of things that hardly could forget during my tenure as a Penang citizen. One of them is falling in love with Char Kuew Teow. Char Kuew Teow is basically a Penang food but turns out to be every Malaysian love the taste of the food and decided to sell the sacred meal outside Penang. Nothing can beat the ones from Penang but it doesn't mean the KL ones are not delicious.

Mali's Corner is the one that serve the best Char Kuew Teow in Klang Valley. I went for the closest branch which is located at Danau Kota. This is a self-service type of restaurant. There are 3 options that you have to choose based on their sizes. The small, medium and large. I think the amount of the Char Kuew Teow is just the same but the quantity of shrimps that make thee differences. More shripms inside your plate means that more price you have to pay.

They also serve Nasi Lemak as well and one thing I heard from another customer that their sambal paste is well made and delicious. Will be back for Nasi Lemal later. As for the environment, this place is quite crowded. You have to get in line to get the foods and the drinks. It is not something that I enjoy to do but it seems worth to wait considering the awesomeness of the Char Kuew Teow."
0,Nor Faraniza R.,Mali's Corner,"Yummy! The best char kuew teow  in town! I will always go for special size with extra prawn .And the nasi lemak with fried chicken is also delicious.All meals are hot and freshly cooked.
 Open for long hours ,really helpful when I'm craving in the middle of the night. Sometimes they have baskin  performer to entertain the customer.I love to hang out here for the ambience and the food!
 Price wise very cheap. For less than RM10 you can get meal and drink.Please come and try it yourself!"
0,Amirul R.,Mali's Corner,"For my money, the best single wet kway teow (the Malay variant is nothing like the Penang sort, which I consider the REAL char kway teow) in town. The sauce is absolutely perfect, with generous servings of noodles, prawns and as many chillies as you can dare. It's best enjoyed when it's really, really hot. Don't be discouraged by the long queues -- they move fast!

Oh yeah, and their nasi lemak is easily in the top five best in town."
0,Ryan Q.,Nando's,"Requesting for vegan food at a grilled chicken diner is, what most people would say, is a joke. Nando's do have a few vegan options, mainly wraps, side dishes and salads. I like how their menu states all the food information such as a dish being dairy-free, nut-free or even vegan-friendly as some people may have specific requirements for food due to certain allergies. Their veggie side dishes include roasted veggies, fresh salad, rice,beans, corn on the cob. Though it may seem like a lot, I paid almost RM 7.90 per side dish. And due to it being a SIDE dish, it was a child-like serving size. Eating here would cost a lot, in general, but if there's a certain occasion and there's not much you could do, this would be the solution.

The staff here are attentive and friendly too. Young and also vibrant, they are up to beat with the customers. They even took the time to explain what's good on their menu. Also, if you come here, you HAVE to try out their condiments. Their Peri-Peri sauces are the bomb. It can go from Hot to Extra Extra Hot. Do not be fooled though, these flavors pack a punch and a whole lot of heat."
0,Diana C.,Nando's,"I have really mixed feelings about Nando's.

First, let me tell you about the positives. Nando's serves Portuguese food, which is delicious and offers healthy options, like the sweet mashed potatoes as a side to their signature Peri-Peri chicken. The way the menu works is quite clever, giving you the option of a whole chicken, half or a quarter, and different 'degrees' of spicy. You can also choose from a variety of side dishes, including corn on the cob, rice and others. The ambiance is quite nice in all outlets I've visited.

On the downside, the service is really bad. I've been to multiple outlets and found the service rude, rushed and not very helpful. They have a policy of 'greeting' you by yelling ""Welcome to Nando's"" or something like that, which I find a bit disturbing. Overall, inspite of the service, I really like the food, so I will continue to get my Mild chicken with sweet mashed potatoes."
0,Sara M.,Nando's,"Nando's is Nando's what can I say, if you are in KL and you haven't tried it and especially the peri peri chicken, then you are missing out!! The food is really great, different spices are used to give out amazing taste. I would encourage you to try it out with friends or family.

The staff is friendly and polite. I wouldn't count on getting super fast service but it doesn't take long either. and who cares if the food is worth it right? :D

If you want to get delivery, don't worry about it they provide home delivery. you can even use Food-Panda to find them :) you can call them here (03) 2287 6555."
0,Simina I.,Nando's,"If you wanna enter in the wonderland of chicken and spicy food with amazing flavours, Nando's restaurant is the place. Why? Because they marinate the chicken for 24 hours in a secret sauce until the flavour goes right through to the bone. After that, they flame-grill and basted with your choice of Nando's PERi-PERi sauce. The result is ultimate perfection!

The signature dish of the place is Chicken marinated for at least 24 hours in PERi-PERi sauce and flame-grilled to order.
The PERi-PERi is the heart and soul of Nando's. It's the secret ingredient behind the restaurants and it's so good.

The sauce is delicious with almost anything you want. Nando's range of PERi-PERi sauces combine flavour with varying degrees of heat that will satisfy the flavour profile from a PERi-PERi beginner to a fiery heat seeker.

The price for such an amazing place is between 15-30 RM"
0,Azraai A.,Nando's,"Nando's is one of those fun places you'd go to for peri peri good food and fast service. If you go in the afternoon however I wouldn't recommend sitting outside as it tends to get kind of hot because the outdoor section is situated right beside a the outdoor parking lot.

The last time I was there was with my brother and his now ex-girlfriend and yes, we made the terrible mistake of sitting outside. We ordered our food and the service was extremely fast which was good as we were extremely hungry at the time. The heat combined with the spiciness of our food made us peri peri hot, but it was the good kind of hot. You know the one that usually comes after stuffing yourself to the brim with spicy chicken kind of good. One thing I know, I left the place feeling extremely satisfied!

One thing though, have I gotten big now or are the chicken nowadays getting smaller?"
0,Marija S.,Nando's,"One of the best places to go for Nando's in KL is in Bangsar Village for several reasons:There are no queues, the food is served very quickly and the service is outstanding!

When me and my friend came for the very first time we could not believe it, because it  really didn't feel like usual Nando's experience. It was definitely out of the ordinary. Even the interior of this restaurant was more elegant. I could suggest to bring your date to this Nando!

Something you definitely have to try if you haven't before is: Butterfly chicken with potato wedges and grilled vegetables! I promise you won't regret! :)"
0,Oflavia V.,Nando's,"I am not sure why but nando's service has been dropping down lately. I mean I love the food and I'm sure everyone does and it is not easy to find replacement for nando's, but sometimes their service just make you want to second guess eating here.

I mean, it is not like it is always bad, but last time I went out for lunch with my colleague few months back, we were a group of 8 people, and we sat down on nando's here in Bangsar Village, and called the waiter couple times just to get our order, and we never got any respond for half an hour till we decided to just walk away. So disappointing.

It is like a love and hate relationship. The one in Bangsar doesn't have the best service, I think Nu Sentral has the most awesome service amongst all, but Nando's in Bangsar have pretty decent wi-fi, and when it is not too crowded, then most likely you will get your food and you can sit down quiet and nicely and enjoy their appetising grilled chicken."
0,Nicole S.,Nando's,"Nando's has been present in Malaysia for many years now and is an ever popular favorite for many Malaysians . However I feel that over the years the portions have been getting smaller and smaller as opposed to the price which has been increasing.  A couple of years ago, I could order an Ala Carte 1/4 chicken and be full but now days I find myself ordering a 1/4 chicken and 2 sideline and only being satisfied with my meal.

The service her is terrible. Most of the waiters are slow and chose to ignore the customers. I have seen on more than one occasion where a waiter has seen a customer and just turned their head in the other direction and walk away.

Though the portions have gotten smaller, the quality has remained the same, which is good as i have yet to find anything that tastes as good as nandos chicken."
0,Alexandra M.,Nando's,"Suffice to say that every time my boyfriend wants to go for lunch for some reason he wants to go to Nando's.

I know what's the reason but  so every time we are near the mall and if there's a Nando's around we have to try the food. His favourite meal  is the one you can share for only RM55. You can actually have a whole chicken and you can choose from 4 side or 2 specialty sites.

The restaurant is really neat and really pretty, they have a really nice decorations inside and we to love their hot sauce. We even buy them for cooking at home. The restaurant has really good food and the prices are pretty good. You can even have a meal between RM12 to RM15 or you can choose one of the shared plates."
0,Julian T.,Nando's,"Oh my Nandos. Feel like eating half a chicken? Come to Nandos, thats what I do anyways. No doubt, Nandos is known for their Peri-Peri sauce, which starts off from Lemon & Herb, Mild, Hot, and Extra Hot. I really like how I can choose how my chicken taste like depending on my mood.

A normal set here includes the chicken, and sides of your choice. The fries here are really good, and you can ask for more Peri Sprinkles, which is the seasoning. If you prefer to feel healthier, you can also get the grilled vegetables, but why?? Just kidding, vegetables are good.

You can also opt for a bottomless drink, but I usually do fine with just a glass of plain water. Yes! One of those rare places that lets you get plain water. I don't know about other outlets though."
0,Shearlee L.,Nando's,"Not a fan of Nando's? Then gurlll you gotta set that straight.

What I ALWAYS order when I come here is the quarter chicken, (half when I'm feeling greedy, and end up regretting because I can't finish), you have the choice of either Lemon & Herb, Mild, Hot, or Extra Hot PERi-PERi sauce of which I obviously go for Hot or Extra Hot, with my sides of regular chips and grilled vegetables, and there you go, all your daily nutrition needed on one plate. The chips is made very basic with simple seasoning, but what I truly appreciate is that my fries are never soggy and oily. The grilled vegetables though slightly oily, is still my fav because your vegetables are accentuated by the smokey flavor and it is seasoned well. The butter rice is pretty good too.

Quite frankly, the main reason why I am such a die-hard fan is because of their Peri Peri sauces. My must haves would be the Garlic and Extra Hot, it goes so well together and it is worth the sting and burn on my lip. Whoever created this heavenly blend of ingredients is god-sent because you can purchase them at supermarkets and it goes well with just about any meat you cook and is a savior for anything.  

It is priced below RM20 for a quarter chicken set, and about RM7.90 for a bottomless soft drink."
